city,total_margin,margin_share,cumulative_share
Saint-Josse-ten-Noode,30.982183323486964,0.00001105791082626557,0.992720541727451
Richwiller,30.9481646025295,0.000011045769138933738,0.9927315874965899
Aguadulce,30.905023147583833,0.000011030371439012995,0.9927426178680289
Port Kennedy,30.894851011907313,0.000011026740882442814,0.9927536446089114
Yssingeaux,30.882432638144902,0.00001102230861670356,0.9927646669175281
Can Lledó,30.865229861617536,0.000011016168740542554,0.9927756830862686
Innawanga,30.852619686323422,0.000011011668018548562,0.9927866947542872
Sint-Laureins,30.795568881338838,0.000010991305905669062,0.9927976860601928
Bridgenorth,30.78893967178971,0.000010988939861698646,0.9928086750000545
Pakenham,30.77226333600465,0.000010982987878518679,0.992819657987933
Worsley,30.7189999865368,0.000010963977553695083,0.9928306219654868
Pézenas,30.71595333548251,0.00001096289016758916,0.9928415848556543
Murrindindi,30.687563968979752,0.0000109527576640169,0.9928525376133184
Saint-Avertin,30.65999999642372,0.00001094291975339066,0.9928634805330717
Fujimi City,30.654548611108957,0.000010940974088940196,0.9928744215071607
Emerald,30.550000071525577,0.000010903659467964053,0.9928853251666286
Jabbeke,30.529000052250918,0.000010896164310567802,0.9928962213309392
Armadale,30.504487772359283,0.000010887415585458275,0.9929071087465247
Cruseilles,30.46653198387933,0.000010873868711760908,0.9929179826152364
Haute-Goulaine,30.44584726754973,0.000010866486089747117,0.9929288491013262
Poisson,30.443999944254756,0.000010865826758025725,0.9929397149280842
桑,30.416433315973524,0.000010855987899539481,0.9929505709159837
Oostrozebeke,30.414762200892486,0.000010855391458631698,0.9929614263074423
De Panne,30.41033914889752,0.000010853812818610445,0.992972280120261
Wise castle,30.386886071750162,0.000010845442135595978,0.9929831255623965
Kimitsu City,30.363530125359528,0.000010837106119707295,0.9929939626685163
Shibata City,30.288672061615515,0.00001081038838374707,0.9930047730569
Malguénac,30.2844039268127,0.000010808865035519763,0.9930155819219356
El Villar,30.279115317471124,0.000010806977467755944,0.9930263888994034
Castlereagh,30.267914994888237,0.000010802979939013252,0.9930371918793425
Enghien-les-Bains,30.205243978075956,0.000010780611905486828,0.993047972491248
Cas Català,30.184400304837517,0.000010773172549856014,0.9930587456637978
Silver Lake,30.18165057340488,0.000010772191137905126,0.9930695178549357
Deanside,30.156937924777157,0.000010763370898803415,0.9930802812258345
Maldegem,30.143970924961117,0.000010758742821880855,0.9930910399686563
North Greece,30.133512667217634,0.000010755010144931717,0.9931017949788012
Clavier,30.12687212366071,0.00001075264005571871,0.9931125476188569
Borken,30.106999626152216,0.000010745547324291435,0.9931232931661812
Sunset,30.084664615019886,0.000010737575692375562,0.9931340307418736
Aizenay,30.047499937936664,0.000010724311175773153,0.9931447550530493
Gerlingen,30.028999957721677,0.000010717708312141205,0.9931554727613615
Zedelgem,30.01459883516963,0.000010712568379705973,0.9931661853297412
East Cobb,30.013307187795125,0.000010712107375349467,0.9931768974371166
Dreieich,29.99999986588955,0.00001070735783341332,0.9931876047949499
Pfetterhouse,29.99124996405359,0.000010704234889067197,0.993198309029839
Teaneck,29.980891167800188,0.000010700537711110383,0.9932090095675501
Webster,29.954573738833414,0.000010691144706761637,0.9932197007122568
Rainhill,29.866997261609086,0.000010659887617307553,0.9932303605998741
Clarence Town,29.852855586232216,0.000010654840284664185,0.9932410154401587
Guthrie,29.834482993050845,0.000010648282886984183,0.9932516637230457
Zarauz,29.832681039686307,0.000010647639748332199,0.9932623113627941
Los Gatos,29.823959818129104,0.000010644527040319703,0.9932729558898344
Strathmore,29.728519590028636,0.000010610463284368283,0.9932835663531188
Berea,29.720514197693383,0.000010607606064344497,0.9932941739591831
Hasuda City,29.700000071898103,0.000010600284328127442,0.9933047742435112
Billerica,29.640794014131416,0.000010579152979819188,0.993315353396491
Tuttlingen,29.60860883698402,0.000010567665706146204,0.9933259210621972
Guernica-Luno,29.571229142466738,0.000010554324447256556,0.9933364753866445
Dormagen,29.557209877375193,0.0000105493208043043,0.9933470247074488
Huétor Vega,29.477544498523983,0.000010520887280234048,0.9933575455947291
Sèvremont,29.442634286025722,0.000010508427408936368,0.993368054022138
Saint-Martin-de-l'If,29.37716188358915,0.000010485059527461852,0.9933785390816655
Ayase city,29.35646100409419,0.000010477671136621526,0.9933890167528021
Burlington Township,29.327123373249176,0.000010467200186193312,0.9933994839529883
Grimsby,29.29593673692773,0.000010456069303653078,0.9934099400222919
East Glenville,29.28545134851435,0.000010452326943444203,0.9934203923492353
Vauvert,29.268319107755893,0.00001044621224234057,0.9934308385614776
Reignier-Esery,29.215645868740566,0.000010427412534977126,0.9934412659740126
Azé,29.18025152810537,0.000010414779872572029,0.9934516807538852
Bad Nauheim,29.132772593619432,0.000010397834074459938,0.9934620785879597
União,29.079369807535898,0.000010378773983044811,0.9934724573619427
Rincon,29.06400003284216,0.000010373288327104795,0.9934828306502698
Tarauacá,29.06365104585178,0.000010373163769484733,0.9934932038140393
Davison,29.060782580636033,0.000010372139980030232,0.9935035759540193
Saint-Étienne-du-Valdonnez,29.044500008225445,0.000010366328535695965,0.993513942282555
Beyne-Heusay,29.008861385535976,0.000010353608686111565,0.993524295891241
Pico Rivera,28.89179778315532,0.000010311827289926183,0.993534607718531
Natchez,28.8484062934751,0.00001029634034962592,0.9935449040588806
El Caracolero,28.845000118017197,0.000010295124644971447,0.9935551991835256
Lebach,28.82849992759293,0.00001028923553017205,0.9935654884190558
Denderleeuw,28.809519720397443,0.000010282461267801953,0.9935757708803236
Ravels,28.758674237588135,0.00001026431390843243,0.9935860351942319
Caluire-et-Cuire,28.756852417992285,0.0000102636636792855,0.9935962988579112
Peñarroya-Pueblonuevo,28.752489198215798,0.000010262106394096784,0.9936065609643053
Cheste,28.677486794714973,0.00001023533714155547,0.9936167963014468
Genappe,28.661318569319057,0.000010229566509034829,0.9936270258679559
Brumath,28.62360677655713,0.000010216106720319942,0.9936372419746763
Gaithersburg,28.59515187164369,0.000010205950825307077,0.9936474479255016
Pleasant Hill,28.594221965806312,0.00001020561893082052,0.9936576535444325
Wailly,28.5923302092841,0.000010204943740350268,0.9936678584881729
Château-Thébaud,28.56781529184036,0.00001019619407386693,0.9936780546822467
Morangis,28.567027039117786,0.000010195912737066881,0.9936882505949838
Vallet,28.565484833938942,0.000010195362305641006,0.9936984459572894
Yamaguchi City,28.530000150203705,0.000010182697398705766,0.9937086286546881
Buena Vista charter Township,28.500198039352703,0.00001017206066982246,0.9937188007153579
Dillingen/Saar,28.4889901736016,0.000010168060448833046,0.9937289687758067
Janzé,28.480351762803682,0.000010164977296968419,0.9937391337531037
Undera,28.453697428299463,0.000010155464047014285,0.9937492892171508
Herzogenaurach,28.42444683371663,0.000010145024160866332,0.9937594342413116
Llinars del Vallès,28.422200165358895,0.000010144222298128105,0.9937695784636098
Tordera,28.379999846220016,0.000010129160500803966,0.9937797076241106
Shepshed,28.340485353700622,0.000010115057307040558,0.9937898226814177
Werdau,28.32445596647313,0.00001010933622751848,0.9937999320176452
Haar,28.321999987587333,0.000010108459659355843,0.9938100404773045
Villeneuve-Saint-Georges,28.2902341263831,0.000010097122044545151,0.9938201375993491
Smoke,28.289213313831205,0.000010096757704367722,0.9938302343570534
Socuéllamos,28.244711195951968,0.000010080874367614128,0.993840315231421
Anhee,28.23063297131052,0.00001007584968129516,0.9938503910811023
Rouans,28.182891412468305,0.000010058810149417369,0.9938604498912517
Chimay,28.16772921028725,0.00001005339857858334,0.9938705032898303
Finsterwalde,28.144069287104482,0.000010044954069751292,0.9938805482439
Playa Blanca,28.136930210649496,0.00001004240604819978,0.9938905906499482
Dohna,28.123760234805946,0.000010037705526711623,0.993900628355475
Mercer Island,28.092587487385817,0.000010026579601285956,0.9939106549350762
Shelburne,28.044390975885694,0.000010009377691377257,0.9939206643127676
Finchampstead,27.96639830109283,9.981541175339743e-6,0.993930645853943
Hondarribia,27.950718399611,9.975944831449438e-6,0.9939406217987744
Ardmore,27.93010959325202,9.968589302609718e-6,0.993950590388077
Three Rivers,27.7949999878183,9.920367072657145e-6,0.9939605107551497
Kennett Square,27.744450963207708,9.902325522755304e-6,0.9939704130806725
Harrisonburg,27.742905587460005,9.90177395971558e-6,0.9939803148546322
Taverny,27.733683515203047,9.898482492113506e-6,0.9939902133371243
Woodside,27.713244611803567,9.891187603666868e-6,0.994000104524728
Benbrook,27.69558975414172,9.88488637435592e-6,0.9940099894111023
Andromache,27.68091799459427,9.8796498483485e-6,0.9940198690609506
Neuilly-sur-Marne,27.676184026709333,9.877960238737083e-6,0.9940297470211894
King of Prussia,27.674506812058866,9.877361620820206e-6,0.9940396243828102
Mia Mia,27.64686436348341,9.867495701166465e-6,0.9940494918785114
Bangor,27.626962948681918,9.860392648812353e-6,0.9940593522711603
Picaña,27.60772886862152,9.853527776188225e-6,0.9940692057989364
Sylvania,27.595079487962725,9.849013061331883e-6,0.9940790548119978
Iwaki City,27.592920453237085,9.848242476082366e-6,0.9940889030544738
Negative,27.54441756017736,9.830931214940103e-6,0.9940987339856888
Dom Pedrito,27.533946446526464,9.827193949564246e-6,0.9941085611796384
Quickborn,27.528053433641226,9.825090662965538e-6,0.9941183862703014
Fords Prairie,27.5241506615705,9.82369771705586e-6,0.9941282099680184
Digne-les-Bains,27.512747307863954,9.819627724083102e-6,0.9941380295957425
Boussay,27.50400003790855,9.816505719086546e-6,0.9941478461014616
Echévarri,27.47653801904045,9.806704196947774e-6,0.9941576528056585
Capão Novo,27.379525761622805,9.772079364979724e-6,0.9941674248850235
Werne,27.321731139752885,9.751451774980576e-6,0.9941771763367985
Lobbes,27.321705123100358,9.751442489326927e-6,0.9941869277792879
Fougères,27.316861549867077,9.749713760259163e-6,0.9941966774930481
Le Controis-en-Sologne,27.31267800342982,9.748220602628608e-6,0.9942064257136507
Langhorne Creek,27.300189491230622,9.743763303644558e-6,0.9942161694769543
Naturaliste,27.26329028917225,9.730593538245469e-6,0.9942259000704926
Mont-Dol,27.261976761934857,9.730124724704884e-6,0.9942356301952173
Mount Cottrell,27.249999949708585,9.72585005754543e-6,0.9942453560452749
Littlehampton,27.2164832133416,9.713887534502306e-6,0.9942550699328093
Burgess Hill,27.21599997580051,9.713715061259169e-6,0.9942647836478706
Meckenheim,27.210504794728912,9.711753765580633e-6,0.9942744954016363
Coldstream,27.129370475740632,9.682795959251922e-6,0.9942841781975955
La Rinconada,27.104481102470476,9.673912645017112e-6,0.9942938521102406
Lasne,27.083364784061462,9.666375979072434e-6,0.9943035184862197
Merrick,27.036309675894266,9.649581449629484e-6,0.9943131680676693
Terrytown,27.035449699312284,9.649274513728391e-6,0.9943228173421831
Buffalo Creek,27.017581957231418,9.642897303428717e-6,0.9943324602394865
Krailling,26.966888070548286,9.624804050525074e-6,0.994342085043537
Pewaukee,26.909348638894162,9.604267540958204e-6,0.994351689311078
Istres,26.84650899113879,9.58183932103653e-6,0.994361271150399
Whitfield,26.845999896526337,9.581657619096163e-6,0.9943708528080181
Sainte-Luce-sur-Loire,26.840827922023372,9.579811679697627e-6,0.9943804326196978
Playa Honda,26.83749997895211,9.578623897115208e-6,0.9943900112435949
Dracut,26.819999953731894,9.572377929349734e-6,0.9943995836215243
Viernheim,26.79762550441116,9.564392221473946e-6,0.9944091480137457
Saint-Nicolas,26.71082137251145,9.533410791279814e-6,0.9944186814245369
Weil am Rhein,26.688834194457236,9.525563305138952e-6,0.9944282069878421
Sainte-Flaive-des-Loups,26.615356013252775,9.499338065718232e-6,0.9944377063259078
Wipperfürth,26.582601263955066,9.48764750495016e-6,0.9944471939734127
Le Bosc-du-Theil,26.581350502334473,9.487201093206964e-6,0.9944566811745059
Montrevault-sur-Èvre,26.578081766503082,9.486034442394763e-6,0.9944661672089483
Quincy-Voisins,26.57650391105576,9.485471286962782e-6,0.9944756526802353
Barentin,26.478619845860678,9.450535296398842e-6,0.9944851032155317
Arenys de Munt,26.378070076588838,9.414647884249721e-6,0.994494517863416
Kingman,26.359518849443575,9.408026729977015e-6,0.994503925890146
Schwalmstadt,26.35705446879839,9.407147163126225e-6,0.9945133330373092
Muron,26.33199996780604,9.398204912837494e-6,0.994522731242222
Garches,26.317978194921235,9.393200374823906e-6,0.9945321244425969
Murphy,26.298479678746936,9.386241121796169e-6,0.9945415106837187
Taunusstein,26.26933387831361,9.375838637930303e-6,0.9945508865223566
Mazamet,26.211262268774124,9.355112187727598e-6,0.9945602416345443
Minowa-cho,26.192540814723976,9.348430277441836e-6,0.9945695900648217
Alfeld (Leine),26.16724773601077,9.339402875918447e-6,0.9945789294676977
Génissac,26.131779704601765,9.326743912397092e-6,0.9945882562116101
Laxou,26.106990711027674,9.317896424873275e-6,0.994597574108035
Los Corrales de Buelna,26.081999905407432,9.308976908222695e-6,0.9946068830849432
Christleton,26.06870036727115,9.304230144406665e-6,0.9946161873150876
Long-range town,26.012735202999544,9.284255509648644e-6,0.9946254715705972
Knik River,25.98864308051131,9.275656743728605e-6,0.9946347472273409
Valls,25.983607699034756,9.273859556010666e-6,0.9946440210868969
Colbitz,25.950676878162525,9.262106153197222e-6,0.99465328319305
Adelanto,25.943184962869466,9.259432199255255e-6,0.9946625426252492
Talmalmo,25.90257078034884,9.244936513011792e-6,0.9946717875617622
Mathay,25.879215187460552,9.236600623292314e-6,0.9946810241623855
Saint Vith,25.877141125588402,9.235860365867878e-6,0.9946902600227513
Tinley Park,25.863260473906205,9.23090619569499e-6,0.9946994909289469
Golden Gate,25.845089632078853,9.224420805480005e-6,0.9947087153497525
Zonnebeke,25.84251001543822,9.223500109527746e-6,0.994717938849862
Épernay,25.790310815061034,9.204869592209242e-6,0.9947271437194543
Big Beaver,25.788000026717782,9.204044844283272e-6,0.9947363477642985
Gurnee,25.647500020351337,9.153898715933689e-6,0.9947455016630145
Jeeralang,25.643597260510266,9.152505774388921e-6,0.9947546541687888
LaPlace,25.57810822359745,9.129131955871394e-6,0.9947637833007447
Dickson,25.57693819705037,9.128714359439056e-6,0.9947729120151041
Swansea,25.563675691519773,9.12398081300177e-6,0.9947820359959171
Névache,25.524108753256726,9.109858900726807e-6,0.9947911458548178
Gooik,25.514550754824224,9.106447537065289e-6,0.9948002523023548
Birkdale,25.50504824537132,9.10305597808254e-6,0.9948093553583329
Clydach,25.46857454873665,9.090038080645187e-6,0.9948184453964136
Pelham,25.335446923794866,9.042523243173974e-6,0.9948274879196568
Boom,25.25660442087993,9.014383413341775e-6,0.9948365023030702
Avon Park,25.23939088865801,9.008239698345075e-6,0.9948455105427685
Épinay-sur-Seine,25.22881496268974,9.004465024202802e-6,0.9948545150077927
Beverly,25.19265957825646,8.99156073618739e-6,0.9948635065685288
Cherry Hill,25.192158289039405,8.991381820085756e-6,0.9948724979503489
Fürstenwalde/Spree,25.192140948989092,8.991375631214942e-6,0.9948814893259802
Wisbech Saint Mary,25.16800002753735,8.982759448362687e-6,0.9948904720854286
Spicheren,25.160126614877946,8.979949333459647e-6,0.994899452034762
Freising,25.149175355784138,8.97604069844738e-6,0.9949084280754605
Palmer Heights,25.110676897747094,8.962300139511379e-6,0.9949173903756
Corró d'Avall,25.10999990068376,8.962058511183322e-6,0.9949263524341112
Le Taillan-Médoc,25.100945640008334,8.958826937536582e-6,0.9949353112610487
Doreen,25.064999917522073,8.9459974803712e-6,0.9949442572585291
Sharpsburg,25.03867626015454,8.93660225303192e-6,0.9949531938607821
Alberique,25.02862105527157,8.93301343045687e-6,0.9949621268742125
Ramillies,25.00113352839115,8.923202804204205e-6,0.9949710500770167
Lehigh Acres,24.99188768653176,8.919902852947464e-6,0.9949799699798696
Bullas,24.98317925476724,8.91679470976455e-6,0.9949888867745793
Alcantarilla,24.965805704933253,8.910593882573193e-6,0.9949977973684618
Domont,24.959020886192476,8.908172299825957e-6,0.9950067055407616
Quintanar de la Orden,24.91129976838529,8.891140063597415e-6,0.9950155966808253
Conover,24.846660470551026,8.868069527093881e-6,0.9950244647503523
Onomichi city,24.830444960673987,8.862282018177851e-6,0.9950333270323705
Nördlingen,24.80731608021138,8.854027044827637e-6,0.9950421810594153
West Mersea,24.748935139589022,8.833190190671328e-6,0.995051014249606
Hawaiian Beaches,24.73001088482678,8.826435898392133e-6,0.9950598406855043
Greenwich,24.68321716026843,8.809734659877326e-6,0.9950686504201642
Sorigny,24.65835768667916,8.800862017195308e-6,0.9950774512821814
Roézé-sur-Sarthe,24.656988797228184,8.800373444220258e-6,0.9950862516556256
Azpeitia,24.647695133014466,8.797056424594767e-6,0.9950950487120502
Heddon-on-the-Wall,24.60705855287548,8.782552744374121e-6,0.9951038312647946
Courcelles,24.56076575319713,8.766030291924707e-6,0.9951125972950865
Southern Shops,24.537579899068533,8.757754983993438e-6,0.9951213550500705
Metzingen,24.530924216516965,8.755379491492645e-6,0.995130110429562
Ganderkesee,24.52130098272562,8.75194484455334e-6,0.9951388623744065
Tomares,24.487119094839343,8.739744920998135e-6,0.9951476021193275
Batley,24.48578037277781,8.739267115124255e-6,0.9951563413864426
Alliance,24.442131446308426,8.723688292562879e-6,0.9951650650747351
Bierbeek,24.354000069200993,8.692233152720904e-6,0.9951737573078878
Blegny,24.354000027291477,8.692233137762897e-6,0.9951824495410255
Puerto Lumbreras,24.33867885608278,8.686764828986501e-6,0.9951911363058545
Fareham,24.33087416847091,8.683979242872772e-6,0.9951998202850975
Pontgouin,24.319116164273193,8.679782670908955e-6,0.9952085000677684
Kenner,24.310650352513782,8.67676112170017e-6,0.9952171768288901
Ferodale,24.293977916430915,8.670810530370436e-6,0.9952258476394205
Sömmerda,24.27838221030651,8.665244236807595e-6,0.9952345128836573
Lytham St Annes,24.249131572959367,8.65480433539655e-6,0.9952431676879927
Longbenton,24.188447367156847,8.633145418420923e-6,0.9952518008334111
Blandford Saint Mary,24.159459529512525,8.622799313358852e-6,0.9952604236327245
Essarts-en-Bocage,24.140595809105612,8.61606662651321e-6,0.995269039699351
Vellmar,24.137175137900844,8.614845748153756e-6,0.9952776545450991
Villanueva de la Serena,24.116972246959882,8.607635095369045e-6,0.9952862621801944
Rye Brook,24.10879453606888,8.60471637279706e-6,0.9952948668965672
Bormujos,24.08501152122994,8.596227931084516e-6,0.9953034631244982
Pineville,24.059170463424863,8.58700494928619e-6,0.9953120501294476
Monroeville,24.040688691254793,8.580408584322684e-6,0.9953206305380319
Banyoles,24.040688691254793,8.580408584322684e-6,0.9953292109466162
Hérouville-en-Vexin,24.010557494988518,8.569654400928881e-6,0.9953377806010171
Hatsukaichi City,24.005520839638564,8.567856758550326e-6,0.9953463484577756
Sant Maure,23.99063126971478,8.56254249342125e-6,0.995354911000269
Greeneville,23.98305983038548,8.559840156402077e-6,0.9953634708404253
Arroyo Grande,23.923226038906012,8.538484762443263e-6,0.9953720093251878
Tubize,23.890260137844713,8.526718839091856e-6,0.9953805360440269
Bückeburg,23.87942148639555,8.522850395091302e-6,0.995389058894422
Highett,23.85417393295659,8.51383924208138e-6,0.995397572733664
Trémery,23.845557280651576,8.510763856082436e-6,0.9954060834975201
Compiègne,23.819517710519456,8.50147002286646e-6,0.995414584967543
Wallaroo Plain,23.814053000507286,8.499519602672537e-6,0.9954230844871457
Andrézieux-Bouthéon,23.79751103953307,8.493615579465567e-6,0.9954315781027251
Blue Mountains,23.781021905357196,8.487730410773116e-6,0.9954400658331358
Neunkirchen,23.755621692514012,8.478664771800696e-6,0.9954485444979077
Flensburg,23.733470122659106,8.470758612265074e-6,0.9954570152565199
Zebulon,23.694604718807554,8.45688708599044e-6,0.9954654721436058
Bruay-la-Buissière,23.654819930419166,8.442687420406927e-6,0.9954739148310262
Cottage Grove,23.654546526610332,8.442589839326017e-6,0.9954823574208655
Oudsbergen,23.651862481505212,8.441631871609017e-6,0.9954907990527372
Montaigu-Vendée,23.651862481505212,8.441631871609017e-6,0.9954992406846088
Crofton,23.624148637902024,8.43174047021818e-6,0.9955076724250791
Reichshof,23.621479801841524,8.430787930790638e-6,0.9955161032130099
Murutuba,23.57201704245778,8.413134081906726e-6,0.9955245163470918
Cargo,23.55193233249351,8.405965609322424e-6,0.9955329223127012
Lo Cartagena,23.538210389903522,8.401068084317845e-6,0.9955413233807855
Cranves-Sales,23.508968359001763,8.390631254649826e-6,0.9955497140120402
La Ferté-Saint-Aubin,23.475845230513592,8.378809214954144e-6,0.9955580928212552
San Juan del Puerto,23.432000167667866,8.363160388980266e-6,0.9955664559816442
Portugalete,23.41553304985325,8.35728307818979e-6,0.9955748132647224
Pranles,23.37307270508647,8.34212847461711e-6,0.9955831553931971
Fenton,23.358380916036925,8.336884799841451e-6,0.9955914922779969
Lilienthal,23.353399606288498,8.335106910968321e-6,0.9955998273849079
Roosdaal,23.28703590657272,8.311420914862236e-6,0.9956081388058228
Rawbelle,23.27451075182544,8.306950537715651e-6,0.9956164457563604
Bondy,23.268269010255803,8.304722785689366e-6,0.9956247504791461
Bredene,23.251510757458973,8.29874156535068e-6,0.9956330492207115
Trilbardou,23.170697696762765,8.26989841993882e-6,0.9956413191191315
Ocean Grove,23.169318168267065,8.26940604976179e-6,0.9956495885251813
Jarzé Villages,23.16215359427171,8.266848927833951e-6,0.9956578553741091
Vinings,23.154848039155915,8.26424148806241e-6,0.9956661196155971
Le Creusot,23.06593652910874,8.232507909467743e-6,0.9956743521235066
Calella,23.057977009496927,8.229667061966184e-6,0.9956825817905686
Five Forks,22.956003190663036,8.193271389540345e-6,0.9956907750619581
Houyet,22.95592749709794,8.193244373603985e-6,0.9956989683063318
Sainte-Gemme,22.950200303035977,8.19120026972142e-6,0.9957071595066015
Morris Township,22.93456255678247,8.185618971534989e-6,0.995715345125573
Sint-Gillis-Waas,22.90853810374234,8.176330533789483e-6,0.9957235214561068
Schneverdingen,22.898437243111825,8.172725416133488e-6,0.9957316941815229
Norderstedt,22.784615151050716,8.132100953650348e-6,0.9957398262824765
Maurepas,22.770374469618368,8.1270182845647e-6,0.995747953300761
Saint-Aubin-d'Aubigné,22.765255901625633,8.12519140658677e-6,0.9957560784921676
Athis-Val-de-Rouvre,22.748783732749587,8.119312293012215e-6,0.9957641978044607
Manises,22.73509453371127,8.114426454571836e-6,0.9957723122309152
Proveysieux,22.73503010396932,8.114403458828328e-6,0.995780426634374
Châbons,22.67270678975854,8.092159524508254e-6,0.9957885187938985
Zwijndrecht,22.66123773561655,8.08806608226632e-6,0.9957966068599807
Houilles,22.655019384699216,8.085846678642878e-6,0.9958046927066594
Val de Briey,22.654040372199415,8.08549725740269e-6,0.9958127782039168
El Pino,22.649290951345474,8.083802132442291e-6,0.9958208620060492
Arpheuilles,22.63098158589485,8.07726730149366e-6,0.9958289392733507
Azusa,22.621722455436405,8.073962607377393e-6,0.9958370132359581
Ward Belt,22.615068040435915,8.0715875672807e-6,0.9958450848235254
Léguevin,22.604999914765358,8.06799413312242e-6,0.9958531528176585
Ellenbrook,22.560217137502754,8.05201062568681e-6,0.9958612048282842
Tega Cay,22.546170058262398,8.046997055533038e-6,0.9958692518253398
Warendorf,22.529064981365504,8.040892049535643e-6,0.9958772927173893
Newmarket,22.52249995758757,8.038548914232663e-6,0.9958853312663035
Chanverrie,22.493831261656506,8.028316714655214e-6,0.9958933595830182
Erpe-Mere,22.488078139863333,8.026263356856077e-6,0.995901385846375
Koksijde,22.47506574688587,8.021619078572692e-6,0.9959094074654535
Eccles,22.461193577894043,8.01666793597319e-6,0.9959174241333895
Puerto de la Cruz,22.45971274938174,8.016139410611789e-6,0.9959254402728
Tulle,22.387540195624823,7.990380165202417e-6,0.9959334306529652
Hagenow,22.33125437698859,7.970291085076453e-6,0.9959414009440504
Mühlhausen/Thüringen,22.32966185275053,7.969722694178069e-6,0.9959493706667445
Canvey Island,22.278000120073557,7.951284005493426e-6,0.99595732195075
Gardelegen,22.27751927919128,7.95111238764641e-6,0.9959652730631376
Bowelling,22.259999893605713,7.944859509935583e-6,0.9959732179226476
Higashiura-cho,22.258234181167477,7.94422930610253e-6,0.9959811621519536
Kreuztal,22.165442366449266,7.911110800481155e-6,0.9959890732627541
Winnenden,22.127551278577265,7.897587019202606e-6,0.9959969708497733
Machelen,22.100550156564964,7.88794999664988e-6,0.99600485879977
Groton,22.08249062578961,7.881504334677224e-6,0.9960127403041047
Carlet,22.02750001475215,7.86187752959428e-6,0.9960206021816342
Pont-à-Mousson,21.982928800376875,7.845969531476971e-6,0.9960284481511658
Arcangues,21.93237910791052,7.827927743209443e-6,0.996036276078909
Burnett Creek,21.86985740461906,7.805613001459816e-6,0.9960440816919105
Rians,21.85197108558726,7.799229160824742e-6,0.9960518809210713
Nieuwpoort,21.835757702836393,7.793442411105419e-6,0.9960596743634824
Severna Park,21.804732458309445,7.782369131221945e-6,0.9960674567326137
Moncel-lès-Lunéville,21.79748750376275,7.779783320516442e-6,0.9960752365159342
Châtillon,21.790649254251054,7.77734266768967e-6,0.9960830138586019
Kalmthout,21.7532750842962,7.764003380582256e-6,0.9960907778619824
Confresa,21.728521106179358,7.755168390492845e-6,0.9960985330303729
Crawfordsville,21.647629669847795,7.726297271881755e-6,0.9961062593276447
Berre-l'Étang,21.628903237033118,7.719613584615537e-6,0.9961139789412293
Lohmar,21.616310960142464,7.715119250775258e-6,0.9961216940604801
Ossining,21.612059919536634,7.713602003670775e-6,0.9961294076624838
Zottegem,21.588000018149614,7.70501473784614e-6,0.9961371126772216
Coburg,21.536737824324103,7.68671864934383e-6,0.996144799395871
El Alquián,21.517557995679443,7.679873139697165e-6,0.9961524792690106
Saint-Eusèbe,21.49749861693722,7.672713708128196e-6,0.9961601519827188
Penarth,21.4936318108373,7.67133359890255e-6,0.9961678233163177
Gistel,21.47642054546803,7.665190692972603e-6,0.9961754885070107
Monbulk,21.46501752386887,7.66112081853293e-6,0.9961831496278292
Guichainville,21.452480575829775,7.65664623221981e-6,0.9961908062740614
Saint-Épain,21.44657023895546,7.654536762482736e-6,0.9961984608108239
Twickenham,21.359207217935563,7.623355858094412e-6,0.996206084166682
Jódar,21.318124982421985,7.608693118154183e-6,0.9962136928598001
Selden,21.29132896010122,7.599129298128079e-6,0.9962212919890983
Lennestadt,21.27999996766448,7.5950858455795956e-6,0.9962288870749438
Jefferson,21.267863335205245,7.590754136672443e-6,0.9962364778290805
Friedrichshafen,21.267539711511727,7.590638631515597e-6,0.9962440684677121
Mettmann,21.238364172714213,7.580225533672794e-6,0.9962516486932458
La Solana,21.217565063452007,7.572802083456718e-6,0.9962592214953292
Fontenay-aux-Roses,21.21408259787156,7.571559149947415e-6,0.9962667930544792
Pontpoint,21.205709695706105,7.568570761281067e-6,0.9962743616252404
Santeny,21.203465423372336,7.567769753712376e-6,0.9962819293949942
Sucina,21.197990164801784,7.565815568612128e-6,0.9962894952105628
Coos Bay,21.195106216879747,7.564786253195054e-6,0.996297059996816
Powder Springs,21.181816105838358,7.560042854021651e-6,0.99630462003967
Sucé-sur-Erdre,21.160908895863244,7.552580821371565e-6,0.9963121726204914
Christies Beach,21.145300819047545,7.5470101125614255e-6,0.996319719630604
Bad Soden am Taunus,21.123077106980364,7.539078204609632e-6,0.9963272587088086
Döbeln,21.09899997152388,7.530484787740012e-6,0.9963347891935963
Northfleet,21.048436066276274,7.512437926761306e-6,0.996342301631523
Wijnegem,21.026880263442987,7.504744403582829e-6,0.9963498063759266
Reisterstown,21.017372005704885,7.501350792968519e-6,0.9963573077267196
Loma Rica,21.01655085791969,7.501057715528202e-6,0.9963648087844351
Toolangi,20.981389808767144,7.4885083176362835e-6,0.9963722972927528
Warragul,20.94629248880356,7.4759816654521555e-6,0.9963797732744183
Saratoga Springs,20.93500314203483,7.471952362915534e-6,0.9963872452267812
Nivigne et Suran,20.92820388483769,7.469525626910979e-6,0.9963947147524082
Locust Grove,20.920140037327357,7.466647543537873e-6,0.9964021813999517
Kochi City,20.8512857286826,7.442072619393625e-6,0.9964096234725711
